publicDate,passageTitle,passageContent
2022-02-15,2022年2月15日深圳市新冠肺炎疫情情况,"['2月14日0-24时，深圳新增2例本土确诊病例，新增5例境外输入确诊病例。', '5例境外输入确诊病例，4例中国籍、1例美国籍，为香港输入，抵深后被纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月15日', '', '', '深圳昨日新增2例确诊病例', '为入境旅客隔离酒店工作人员', '1月31日以来，深圳相继发生“0131”“0212”“0213”疫情，目前流调溯源、排查管控、医疗救治等工作正在有序进行中。', '2月14日晚，深圳市政府新闻办组织召开发布会，介绍三起疫情的防控进展。', '其中，2月14日截至18时，“0213”疫情新增2例确诊病例，均为病例1的密接者、入境旅客隔离酒店工作人员。', '', '01', '新增2例均在隔离观察的密接者中发现', '“0213”疫情新增2例情况如下：', '病例2', '男，33 岁，入境旅客隔离酒店工作人员，为集中隔离观察的密接者，诊断为新冠肺炎确诊病例（轻型）。', '病例3', '男，27 岁，入境旅客隔离酒店工作人员，为集中隔离观察的密接者，诊断为新冠肺炎确诊病例（轻型）。', '2例病例工作期间处于闭环管理状态，活动轨迹为工作宿舍（分别为光明区新湖街道富裕工业区春天公寓、圳美社区春天公寓）到隔离酒店“两点一线”。', '02', '“0212”“0213”疫情均为奥密克戎', '“0212”疫情：香港跨境货车内地接驳司机', '2月12日，深圳报告了1例香港跨境货车内地接驳司机确诊病例。深圳市疾控中心已完成该病例的新冠病毒全基因组测序，为奥密克戎变异株（BA.2进化分支）。', '经复核比对，该病例感染的病毒序列与香港病例病毒基因组序列100%同源。根据流行病学调查、病毒基因检测结果，初步判断为一起新的境外输入引起的本土疫情。', '“0213”疫情：入境隔离酒店工作人员', '2月13日，深圳在入境旅客隔离酒店工作人员例行检测中发现1例确诊病例。深圳市疾控中心已完成该病例的新冠病毒全基因组测序，为奥密克戎变异株（BA.2进化分支）。', '根据流行病学调查、病毒基因检测结果，初步判断该病例在隔离酒店中被入住的香港输入确诊病例所感染，是一起新的境外输入引起的本土疫情。', '03', '三起疫情累计20例', '目前，三起疫情累计报告20例病例。', '其中——', '“0131”疫情：累计16例', '所有病例属同一传播链，彼此关联，传播链清晰。2月4日以来社会面没有筛查出新增病例，疫情风险总体可控。', '“0212”疫情：累计1例', '已纳入管理的密切接触者核酸检测均为阴性，暂未发现异常。疫情风险总体可控，由于密切接触者等重点人群仍在医学观察期内，不排除后续出现零星病例的可能。', '“0213”疫情：累计3例', '疫情风险总体可控，由于密切接触者等重点人群仍在医学观察期内，不排除后续出现零星病例的可能', '市、区相关部门正全面溯源疫情中所有病例14天内的活动轨迹、人员接触情况，追踪到的密接者、次密接者均已按要求管控。涉及市外的密接者、次密接者已发出协查函进行协查管控。', '所有病例的工作地、居住地已实施管控，活动过的重点场所已进行环境核酸采样和终末消毒。按照“应检尽检”的原则，持续加强一般接触者、重点人群的排查和管理。', '当前，深圳疫情防控正处于关键期，随着春运返程人员流动和聚集将大幅增加，疫情防控形势严峻复杂。', '请广大市民继续增强防范意识，做好自我健康监测，做好戴口罩、勤洗手、多通风、勤消毒、少聚集、保持社交距离等防护措施，主动配合落实各项疫情防控措施。', '信息来源：深圳市疾控中心、深圳市卫健委、广东省卫健委、北京日报客户端']"
2022-02-14,2022年2月14日深圳市新冠肺炎疫情情况,"['2月13日下午0-24时，深圳新增1例本土确诊病例，新增境外输入8例确诊病例和1例无症状感染者。', '8例境外输入确诊病例均为中国籍，1例境外输入无症状感染者为几内亚籍，以上病例从香港入境抵深后被纳入闭环管理或管控，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月14日', '', '', '深圳新增1例确诊病例，为入境旅客隔离酒店工作人员', '2月13日，深圳在光明区新湖街道入境旅客隔离酒店工作人员例行检测中，发现1例新冠肺炎确诊病例。', '新增病例在“两点一线”闭环状态中发现', '病例1：', '男，40岁，入境旅客隔离酒店工作人员，1月30日以来处于闭环管理状态，1月30日至2月11日核酸检测均为阴性，2月13日在例行核酸检测中初筛阳性，经深圳市疾控中心复核亦为阳性，目前已转送至深圳市第三人民医院应急院区隔离治疗，诊断为新冠肺炎确诊病例（普通型）。', '该病例工作期间处于闭环管理状态，活动轨迹为工作宿舍（光明区新湖街道同富裕工业区春天公寓）到隔离酒店“两点一线”，目前流调暂未发现“脱管”现象。', '市、区相关部门正在全面溯源该病例前14天内的活动轨迹、人员接触情况，追踪到的密接者、次密接者均已按要求隔离观察。其工作地、居住地已实施管控，活动过的重点场所已进行环境核酸采样和终末消毒。流调溯源、基因测序等工作正在抓紧进行中。', '当前，深圳疫情防控正处于关键期，随着春运返程人员流动和香港疫情的发展，疫情防控形势严峻复杂。希望广大市民继续增强防范意识，做好自我健康监测，做好戴口罩、勤洗手、多通风、勤消毒、少聚集、保持社交距离等自我防护，主动配合落实各项疫情防控措施。', '深圳口岸又检出6名跨境货车司机核酸阳性', '2月13日，深圳口岸又检出6名跨境货车司机核酸检测阳性。该6名患者为2月4日以来，深圳口岸检出的第18名、第19名、第20名、第21名、第22名、第23名跨境司机阳性患者。', '情况如下：', '患者18：', '陈某，男，从事跨境运输行业，2月12日12:30自文锦渡口岸入境闭环，检出阳性，已转送至指定医院隔离治疗，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者19：', '高某，男，从事跨境运输行业，2月12日12:43自莲塘口岸入境闭环，检出阳性，已转送至指定医院隔离治疗，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者20：', '黄某，男，从事跨境运输行业，2月12日15:13自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者21：', '温某，男，从事跨境运输行业，2月13日10:56自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者22：', '荣某，男，从事跨境运输行业，2月13日12:37自深圳湾口岸入境闭环，检出阳性，已转送至指定医院隔离治疗，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者23：', '姚某，男，从事跨境运输行业，2月13日13:27自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '深圳市人民政府口岸办公室提醒广大跨境司机做好自身防护，严格执行内地疫情防控措施。']"
2022-02-13,2022年2月13日深圳市新冠肺炎疫情情况,"['2月12日0-24时，深圳新增1例本土确诊病例和9例境外输入确诊病例。', '9例境外输入确诊病例均为中国籍，为香港输入，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月13日', '', '', '深圳新增1例确诊病例', '为香港跨境货车内地接驳司机', '2月12日，深圳在香港跨境货车内地接驳司机的例行检测中，发现1例新冠肺炎确诊病例。', '01', '新增病例情况如下', '病例1', '男，35岁，香港跨境货车内地接驳司机，深圳居住地址为罗湖区黄贝街道向西华侨新村，东莞居住地址为东莞塘厦林村多仔岭六巷。', '该病例2月5日复工，2月6日至2月10日每日核酸检测均为阴性，2月11日在例行检测中初筛阳性，2月12日凌晨经深圳市疾控中心复核亦为阳性，已转送至深圳市第三人民医院应急院区隔离治疗，诊断为新冠肺炎确诊病例（轻型）。', '该病例的新冠病毒基因测序工作正在进行中。', '02', '近日轨迹涉及罗湖、龙岗', '曾返回东莞家中', '初步流调发现，该病例近日主要入住深圳市罗湖区黄贝街道芭蕉宿设计酒店，期间曾返回东莞家中居住。', '其近日在深圳的主要活动轨迹如下：', '罗湖区黄贝街道——', '文锦渡口岸锦上花接驳点、阿迪达斯（深业东岭店）、雷州羊肉火锅店（清平路店）；', '龙岗区平湖街道——', '平湖白泥坑作业点（深圳市华友源投资发展有限公司）、平湖社加油站、平湖群英五金店；', '市、区相关部门正在全面溯源病例1前14天内的活动轨迹、人员接触情况，追踪到的密接者、次密接者均已按要求管控。涉及市外的密接者、次密接者已发出协查函进行协查管控。', '其工作地、居住地已实施管控，活动过的重点场所已进行环境核酸采样和终末消毒。按照“应检尽检”的原则，持续加强一般接触者、重点人群的排查和管理。', '又有4名跨境货车司机核酸阳性！', '深圳口岸最新提示', '2月12日，深圳口岸又检测4名跨境货车司机核酸检测阳性。该4名患者为2月4日以来，深圳口岸检出的第14名、第15名、第16名、第17名跨境司机阳性患者。', '情况如下：', '患者14', '何某，男，从事跨境运输行业，2月11日17:26自深圳湾口岸入境闭环经皇岗口岸返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者15', '何某，男，从事跨境运输行业，2月12日01:46自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者16', '麦某，男，从事跨境运输行业，2月12日07:53自深圳湾口岸入境闭环经皇岗口岸返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者17', '姚某，男，从事跨境运输行业，2月12日08:35自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '深圳市人民政府口岸办公室提醒广大跨境司机做好自身防护，严格执行内地疫情防控措施。']"
2022-02-12,2022年2月12日深圳市新冠肺炎疫情情况,"['2月11日0-24时，深圳无本土新增病例，新增11例境外输入确诊病例和2例无症状感染者。', '11例境外输入确诊病例，10例中国籍、1例韩国籍，其中香港输入9例，印尼输入1例，韩国输入1例。抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '2例境外输入无症状感染者均为中国籍，其中香港输入1例，印尼输入1例。抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月12日', '', '', '深圳口岸2月11日', '又检测4名跨境货车司机核酸阳性', '2月11日，深圳口岸又检测4名跨境货车司机核酸阳性。该4名患者为2月4日以来，深圳口岸检出的第10名、第11名、第12名、第13名跨境司机阳性患者。', '情况如下：', '患者10', '卢某，男，从事跨境运输行业，2月11日05:01自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者11', '邓某，男，从事跨境运输行业，2月11日07:48自皇岗口岸入境闭环经莲塘口岸返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者12', '黄某，男，从事跨境运输行业，2月11日07:55自文锦渡口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者13', '陈某，男，从事跨境运输行业，2月11日11:08自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '深圳市人民政府口岸办公室提醒广大跨境司机做好自身防护，严格执行内地疫情防控措施。']"
2022-02-11,2022年2月11日深圳市新冠肺炎疫情情况,"['2月10日0-24时，深圳无本土新增病例，新增4例境外输入确诊病例和1例无症状感染者。', '4例境外输入确诊病例，3例中国籍、1例日本籍，为香港、日本输入，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '1例境外输入无症状感染者为中国籍，为印尼输入，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月11日', '', '', '深圳口岸2月10日又检测', '2名跨境货车司机核酸阳性', '2月10日，深圳口岸又检测2名跨境货车司机核酸检测阳性。该2名患者为2月4日以来，深圳口岸检出的第8名、第9名跨境司机阳性患者。', '情况如下：', '患者8：', '黎某，男，从事跨境运输行业，2月10日06:44自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者9：', '吴某，男，从事跨境运输行业，2月10日13:28自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '深圳市人民政府口岸办公室提醒广大跨境司机做好自身防护，严格执行内地疫情防控措施。']"
2022-02-10,2022年2月10日深圳市新冠肺炎疫情情况,"['2月9日0-24时，深圳无本土新增病例，新增1例境外输入确诊病例。', '1例境外输入病例为中国香港籍，2月7日从香港入境，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月10日', '', '', '深圳又现2名跨境货车司机', '核酸检测阳性', '深圳又发现2名跨境货车司机新冠肺炎核酸检测阳性，为2月4日以来，深圳发现的第6、第7名跨境司机阳性患者，其中，2月7日单日发现共3例。', '情况如下：', '患者6：', '李某，男，从事跨境运输行业，2月7日17:37自深圳湾口岸入境闭环，检出阳性，已转送至指定医院隔离治疗，目前该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '患者7：', '李某，男，从事跨境运输行业，2月8日23:15自深圳湾口岸入境闭环返港，检出阳性，有关情况已通报香港相关部门，该名司机所到场所已完成严格消杀，有关密接者已按要求落实管控。', '深圳市人民政府口岸办公室提醒广大跨境司机做好自身防护，严格执行内地疫情防控措施。']"
2022-02-09,2022年2月9日深圳市新冠肺炎疫情情况,"['2月8日0-24时，深圳无本土新增病例，新增7例境外输入确诊病例。', '7例境外输入新冠肺炎确诊病例，6例中国籍、1例日本籍，其中5例为香港输入，1例为日本输入，1例为泰国输入，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月9日', '', '', '2月8日深圳本土无新增！', '病例1-16均为奥密克戎', '2月8日截至20时，深圳没有发现新增本土病例，“0131”疫情累计报告16例病例。', '目前，市疾控中心已完成病例1-16的新冠病毒全基因组测序，测序结果均为奥密克戎变异株（BA.1进化分支）。对病例6、13重采样进行了测序，病例1-16的新冠病毒序列高度同源，提示为同一传播链。', '市、区相关部门全面溯源了16例确诊病例14天内的活动轨迹、人员接触情况，追踪到的密接者、次密接者均已按要求管控。涉及市外的密接者、次密接者已发出协查函进行协查管控。', '所有病例的工作地、居住地已实施管控，活动过的重点场所已进行环境核酸采样和终末消毒。按照“应检尽检”的原则，持续加强一般接触者、重点人群的排查和管理。', '目前疫情风险总体可控，由于密切接触者等重点人群仍在医学观察期内，不排除后续出现零星病例的可能。']"
2022-02-08,2022年2月8日深圳市新冠肺炎疫情情况,"['2月7日0-24时，深圳无本土新增病例，新增2例境外输入确诊病例和1例无症状感染者。', '2例境外输入病例均为中国籍，2月6日、7日从香港入境，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '1例境外输入无症状感染者为印度籍，2月6日入境经闭环管理转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月8日', '', '']"
2022-02-07,2022年2月7日深圳市新冠肺炎疫情情况,"['2月6日0-24时，深圳新增3例本土确诊病例。', '深圳市卫生健康委员会', '2022年2月7日', '', '', '深圳昨日新增3例确诊病例', '“0131”疫情发生后，广东省委省政府和深圳市委市政府高度重视，市疫情防控指挥部立即行动，各区各部门迅速进入应急状态，按照“扩面、加深、提速、闭环”的要求，稳妥有序开展流调溯源、隔离管控、核酸检测、医疗救治等工作，全力切断疫情传播链。', '2月6日，深圳新增3例新冠肺炎确诊病例，均在密接者、重点人群中发现，“0131”疫情累计报告16例病例。', '新增3例情况如下', '病例14', '女，68 岁，居住在宝安区石岩街道罗租下新村八巷，为正在集中隔离观察的密接者，诊断为新冠肺炎确诊病例（轻型）。', '病例15', '女，20 岁，宝安区石岩街道某公司员工，居住在宝安区石岩街道浪心村，为管控区人员，诊断为新冠肺炎确诊病例（普通型）。', '病例16', '女，20 岁，居住在宝安区石岩街道浪心村，为管控区人员，诊断为新冠肺炎确诊病例（普通型）。', '经初步流调，3例病例集中隔离前的主要活动轨迹如下：', '宝安区石岩街道——', '石岩老市场', '粤鲜生生活超市', '酸奶大麻花·罗福记', '金百合休闲会所（罗租大道店）', '汇客来便利店', '桃知橙橙', '浪心南路二巷', '市、区相关部门正全面溯源16名病例14天内的活动轨迹、人员接触情况，在本市的密接者、次密接者均已按要求隔离观察。涉及市外的密接者、次密接者已发出协查函。', '所有病例的工作地、居住地已实施管控，活动过的重点场所已进行环境核酸采样和终末消毒。按照“应检尽检”的原则，持续加强一般接触者、重点人群的排查和管理。', '当前，我市疫情防控正处于关键期，随着春运返程人员增加，疫情风险持续加大，希望广大市民继续增强防范意识，做好自我健康监测，做好戴口罩、勤洗手、多通风、勤消毒、少聚集、保持社交距离等防护措施，主动配合落实各项疫情防控措施。']"
2022-02-06,2022年2月6日深圳市新冠肺炎疫情情况,"['2月5日0-24时，深圳无本土新增病例，新增1例境外输入确诊病例和1例无症状感染者。', '2例境外输入病例均为中国籍，2月4日分别从香港、泰国入境，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月6日', '', '']"
2022-02-05,2022年2月5日深圳市新冠肺炎疫情情况,"['2月4日0-24时，深圳新增2例本土确诊病例和1例境外输入无症状感染者。', '1例境外输入无症状感染者为中国籍，2月4日从香港入境，抵深后纳入闭环管理，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月5日', '', '深圳新增2例确诊病例', '累计13例！均在密接者中发现', '2月4日，深圳新增2例新冠肺炎确诊病例，均在集中隔离观察的密接者例行检测中发现，“0131”疫情累计报告13例病例。', '01、新增2例主要轨迹在石岩罗租社区内', '病例12', '男，44岁，宝安区石岩街道某公司员工，居住在宝安区石岩街道罗租上新村三巷，为正在集中隔离观察的密接者，诊断为新冠肺炎确诊病例（轻型）。', '病例13', '男，11岁，居住在宝安区石岩街道云熙谷，为正在集中隔离观察的密接者，诊断为新冠肺炎确诊病例（轻型）。', '经初步流调，2例病例集中隔离前的主要活动轨迹如下：', '宝安区石岩街道——', '惠天百货（罗租店）', '2元起超市（罗租大道店）', '快捷客（罗租上新村6巷）', '罗租下新村14巷', '02、病例1-9例均为奥密克戎', '深圳市疾控中心已完成病例6、9的新冠病毒全基因组测序，结果显示，病例1-9均为奥密克戎变异株（BA.1进化分支），其他病例的基因测序工作正在抓紧进行中。']"
2022-02-04,2022年2月4日深圳市新冠肺炎疫情情况,"['2月3日0-24时，深圳新增4例本土确诊病例（其中1例为无症状感染者转确诊）', '深圳市卫生健康委员会', '2022年2月4日', '', '', '深圳新增4例病例，累计11例！均在密接者和重点人群中发现', '2月3日，深圳新增4例病例，均在密接者和重点人群中发现，累计报告11例病例。', '01、新增4例详情如下', '病例9', '男，72岁，居住在宝安区石岩街道罗租社区下新村八巷，管控区人员，诊断为新冠肺炎确诊病例（轻型）。', '病例10', '女，41岁，居住在宝安区石岩街道云熙谷，集中隔离的密接者，诊断为新冠肺炎确诊病例（轻型）。', '病例11', '男，20岁，居住在宝安区石岩街道浪心社区龙马小区，管控区人员，诊断为新冠肺炎确诊病例（轻型）。', '* 2月2日报告的病例5的诊断由无症状感染者转为确诊病例。', '病例5', '男，39岁，深圳市宝安区石岩街道某公司员工，居住在宝安区石岩街道下排村四区四巷，诊断为新冠病毒无症状感染者。', '02、新增病例轨迹主要在超市、购物中心', '经初步流调，4例病例近日的主要活动轨迹如下：', '宝安区石岩街道——', '石岩老市场河边店', '群星石岩市场', '家乐购连锁超市（罗租工业大道店）', '云记早餐店（群星石岩市场店）', '宏源发花卉苗木产业园', '丽之苑美甲店', '星城购物中心', '1点点（石岩盛妆百货店）', '03、返深建议持48小时内核酸阴性证明', '春节假期返程高峰即将到来，深圳对近期来（返）深人员作出特别提示：', '近14天内有中高风险地区和本土阳性病例报告地市旅居史来（返）深人员，务必第一时间主动向所在社区、工作单位或所住酒店报告；', '近14天内有陆地边境口岸城市旅居史来（返）深人员，实施“四个一”健康管理和“14天自我健康监测”（“四个一”健康管理包括一份健康告知、开展一次健康问询、查验一次健康码、开展一次核酸检测）；', '市外人员返深前，建议持48小时内核酸阴性证明，没有证明的，要在抵深后48小时内完成一次新冠病毒核酸检测，并加强自我健康监测；', '高校或务工人员较多的企业，可要求学生或务工人员持48小时内核酸检测阴性证明返校或返岗；各机关、企事业单位，要督促本单位人员返深时主动申报春节行程。', '深圳市政府热线12345设立了疫情防控专门值守人员，统一受理情防控工作在内的各种电话咨询。', '']"
2022-02-03,2022年2月3日深圳市新冠肺炎疫情情况,"['2月2日0-24时，深圳新增4例本土确诊病例（其中1例为无症状感染者转确诊）和1例本土无症状感染者。', '深圳市卫生健康委员会', '2022年2月3日', '']"
2022-02-02,2022年2月2日深圳市新冠肺炎疫情情况,"['2月1日0-24时，深圳新增2例本土确诊病例和1例本土无症状感染者。“0131”疫情累计报告4例。', '01、3个新增病例均在密接者和重点人群中发现', '病例2', '女，32岁，宝安区石岩街道某公司员工，居住在龙岗区坂田街道岗头社区马蹄山村五巷，诊断为新冠肺炎确诊病例（普通型）。', '病例3', '女，42岁，宝安区石岩街道某公司员工，居住在宝安区石岩街道建兴二路龙晟苑，诊断为新冠病毒无症状感染者。', '病例4', '女，55岁，居住在宝安区石岩街道云熙谷二期，诊断为新冠肺炎确诊病例（普通型）。', '新增的3例病例均在密接者和重点人群中发现，4例病例均属同一传播链，彼此关联，传播链清晰。', '02、新增3例的轨迹涉及石岩、坂田', '经初步排查，3名病例近日的主要活动轨迹为：', '宝安区石岩街道——', '美冠达牙科技术有限公司', '建兴二路龙晟苑', '星城购物中心', '惠天百货', '浪心村委老街菜市场', '粤鲜生生活超市', '日新百货', '宏源发花卉世界', '龙岗区坂田街道——', '岗头社区马蹄山村五巷韵达快递店', '岗头社区马蹄山村五巷优鲜购生活超市', '深圳市卫生健康委员会', '2022年2月2日', '', '事关疫情防控！深圳这些调整你一定要知道！', '1月31日，深圳发现1例新冠肺炎确诊病例。2月1日，深圳发布新型冠状病毒肺炎疫情防控指挥部办公室第三号通告。新春假期，面对疫情，深圳各区、各部门、各社会组织迅速行动，共筑疫情防控防线。', '01、宝安区', '深圳市宝安区一区域调整疫情风险等级的通告', '根据国家和省关于应对新型冠状病毒肺炎疫情分区分级防控工作要求，经深圳市新型冠状病毒肺炎疫情防控指挥部同意，自2022年1月31日起，宝安区石岩街道罗租社区艾美特科技园B栋调整为中风险地区。', '深圳市宝安区新型冠状病毒肺炎疫情防控指挥部办公室', '2022年1月31日', '02、龙岗区', '龙岗区新型冠状病毒肺炎疫情防控指挥部办公室通告（第14号）', '根据疫情防控工作需要，自2022年2月1日起，龙岗区在坂田街道划定封控区、管控区和防范区，区内管控措施按相关防疫规定执行。', '一、封控区为岗头社区马蹄山小区五巷1号、2号两栋。', '二、管控区为居里夫人大道以东、岗溪路以南、坂雪岗大道以西、稼先路以北范围内的马蹄山小区（除马蹄山新村、宝岗小学、岗头第一幼儿园、倒角片区、一区、马蹄山商业楼E栋、马蹄山篮球场、岗头社区工作站）。', '三、防范区为居里夫人大道、贝尔路、坂澜大道、环城北路、冲之大道、中心围路围合区域。', '封控区、管控区、防范区内居民如遇到生活、就医等困难，可拨打坂田街道服务热线：0755—84417591。', '以上措施自公布之日起执行，后续将根据疫情防控形势变化及时调整。', '特此通告。', '深圳市龙岗区新型冠状病毒肺炎疫情防控指挥部办公室', '2022年2月1日', '03、机场', '2月1日24时起进入航站楼须持48小时核酸检测阴性证明', '根据深圳市最新疫情防控要求，自2月1日24时起，离深须持有48小时内核酸检测阴性证明。深圳机场将在航站楼各入口查验，旅客须持有48小时核酸检测阴性证明方可进入航站楼。请有出行计划的旅客提前了解最新防疫政策，在确认核酸检测结果更新后再前往机场，以免影响出行。', '深圳机场发布', '2022年2月1日', '04、火车站', '2月1日24时起，离深需凭粤康码绿码及持有48小时内核酸检测阴性证明，方可乘车。', '据深圳铁路部门，深圳各火车站根据深圳市疫情防控要求，自2月1日24时起离深需凭粤康码绿码及持有48小时内核酸检测阴性证明，方可乘车。旅行途中，全程佩戴好口罩，保持“一米线”距离。', '此外，提醒广大旅客提前了解出行目的地的疫情防控要求，目前各地防疫要求随时更新，出行前务必提前了解目的地疫情防控相关要求，以免影响您的行程。', '05、非必要不离深！离深须持有48小时核酸检测证明', '广大市民群众非必要不离深，确需离深的，自2月1日24时起，须持有48小时内核酸检测阴性证明；各级党政机关、国有企事业单位等带头落实非必要不离深要求。', '近14天内有中高风险地区和阳性病例城市旅居史来（返）深人员，务必第一时间主动向所在社区、工作单位或所住酒店报告，分级分类严格按规定要求落实健康管理措施。跨省流动人员抵深后48小时内完成1次新冠病毒核酸检测，并加强自我健康监测。', '全市从严从紧管控大型会议、活动、论坛、培训、演出、展销促销等聚集性活动，宝安区、龙岗区暂停举办大型聚集性活动。', '普通门诊就诊人员凭健康码绿码就诊。急诊患者和到呼吸科、耳鼻喉科、口腔科、内镜室等科室就诊的患者，除凭健康码绿码就诊外，还需同步核酸采样（对急救患者应先抢救后采样），患者就诊结束后无需等待核酸检测结果。发热门诊就诊患者核酸检测未出结果前，不得离开。']"
2022-02-01,2022年2月1日深圳市新冠肺炎疫情情况,"['1月31日0-24时，深圳新增1例本土确诊病例，4例境外输入确诊病例。', '1例本土确诊病例为女性，45岁，宝安区石岩街道某公司牙模设计员，居住在东莞市凤岗镇保利百合花园，诊断为新冠肺炎确诊病例（轻型）。目前已转送至深圳市第三人民医院隔离治疗，情况稳定。', '4例境外输入确诊病例均为中国籍，1例为日本输入、1例为英国输入、2例为新加坡输入，抵深后即被集中隔离，后转至深圳市第三人民医院应急院区观察治疗，情况稳定。', '深圳市卫生健康委员会', '2022年2月1日', '']"
2022-01-31,2022年1月31日深圳市新冠肺炎疫情情况,"['1月30日0-24时，深圳无本土新增病例，新增2例境外输入无症状感染者。', '1例境外输入无症状感染者为越南籍，1月29日入境闭环转送至深圳市第三人民医院隔离治疗，情况稳定。', '另1例境外输入无症状感染者为中国籍，1月26日从新加坡乘机抵深，抵深后即被集中隔离，后转送至深圳市第三人民医院隔离治疗，情况稳定。', '深圳市卫生健康委员会', '2022年1月31日', '', '1月31日0时起恢复港珠澳大桥穿梭巴士珠海至香港单向运行', '据珠海市新型冠状病毒肺炎疫情防控指挥部消息，经珠港两地政府协商一致，决定自2022年1月31日0时起恢复港珠澳大桥穿梭巴士珠海至香港单向运行，香港至珠海方向恢复时间另行通知。', '']"
2022-01-30,2022年1月30日深圳市新冠肺炎疫情情况,"['1月29日0-24时，深圳无新增病例。', '截至1月29日24时，深圳市累计报告新冠肺炎确诊病例648例。', '深圳市卫生健康委员会', '2022年1月30日', '']"
